sensor_reading,noise_level,rolling_avg,reading_diff,pga,snr,p_wave_detected,ttf_seconds
5.96,0.41,5.85,0.11,0.82,7.58,1,14
4.9,0.38,4.84,0.19,0.6,6.02,1,10
-0.13,0.82,0.53,0.06,-0.09,4.14,0,0
3.14,-0.05,3.11,0.15,0.96,10.06,1,15
0.41,1.07,0.66,-0.06,-0.07,0.59,0,0
4.87,0.03,4.98,0.05,0.82,16.91,1,15
-0.82,0.54,-0.98,-0.1,-0.16,6.72,0,0
1.21,0.75,1.3,0.09,-0.13,1.89,0,0
-0.51,0.79,-0.24,-0.0,-0.24,2.34,0,0
0.74,0.98,1.04,-0.01,-0.34,-1.43,0,0
0.76,0.59,0.83,0.03,0.25,5.29,0,0
3.56,0.55,3.27,0.17,1.26,15.24,1,12
2.08,0.62,1.98,-0.01,0.21,5.88,0,0
6.5,0.3,6.48,0.13,0.76,20.72,1,14
-0.04,0.66,-0.33,-0.08,0.31,4.69,0,0
5.4,0.3,5.32,0.1,0.8,24.4,1,14
4.24,0.54,4.47,0.09,1.08,13.62,1,16
-0.15,0.82,-0.44,-0.02,0.14,5.77,0,0
0.83,0.78,0.85,0.02,-0.11,0.79,0,0
6.14,0.17,6.21,0.08,0.67,17.45,1,12
5.14,0.45,4.89,0.07,0.94,15.03,1,15
0.53,0.51,0.28,0.07,-0.3,-4.54,0,0
5.67,0.43,5.43,-0.01,0.77,13.61,1,14
5.87,0.4,5.93,0.09,0.78,23.62,1,13
-0.33,0.8,-0.69,0.0,-0.1,-0.89,0,0
0.76,0.9,0.74,0.17,-0.15,5.97,0,0
1.36,1.17,1.63,-0.0,-0.27,4.63,0,0
-1.55,1.15,-2.05,-0.0,-0.15,12.57,0,0
3.32,0.16,3.08,0.03,0.8,16.43,1,15
5.18,0.71,5.1,0.04,0.98,20.27,1,16
1.05,1.27,1.0,0.06,-0.12,2.23,0,0
6.42,0.43,6.08,0.0,0.91,19.84,1,14
4.96,0.12,4.66,0.05,0.67,20.69,1,17
-0.32,0.53,0.17,-0.03,-0.25,4.98,0,0
3.85,0.64,4.05,0.19,1.17,1.75,1,14
5.9,0.2,5.98,0.17,1.18,9.43,1,11
3.1,0.49,2.59,0.02,0.85,12.83,1,21
5.66,0.32,6.22,0.07,0.55,15.6,1,13
5.54,0.28,5.25,0.09,0.53,16.83,1,16
3.16,0.34,3.29,0.11,0.53,14.75,1,18
2.65,0.7,2.84,0.05,0.09,-0.42,0,0
5.65,0.14,5.13,0.04,1.12,8.79,1,13
3.88,0.58,3.38,0.08,0.77,4.46,1,15
1.72,0.74,1.98,0.06,-0.04,6.58,0,0
-1.09,0.73,-0.62,-0.03,-0.1,2.23,0,0
3.74,0.6,3.16,0.12,1.18,13.86,1,16
4.52,0.38,4.03,0.12,0.86,17.44,1,16
-0.11,0.84,0.04,0.05,-0.15,3.05,0,0
5.56,-0.05,5.45,0.12,1.01,18.98,1,14
4.74,0.61,4.3,0.11,1.18,15.57,1,22
-0.26,0.87,0.2,0.16,-0.16,1.65,0,0
-0.31,0.88,0.0,0.04,-0.01,10.63,0,0
0.89,1.22,0.85,0.04,0.05,13.58,0,0
4.85,0.53,4.97,0.05,0.79,25.69,1,15
0.79,0.87,1.33,0.01,0.0,0.87,0,0
3.74,0.81,4.09,-0.02,0.18,0.12,0,0
3.94,0.16,4.84,0.12,1.11,16.56,1,20
0.02,0.81,0.07,-0.14,0.03,2.78,0,0
4.39,0.58,4.01,-0.01,0.71,13.58,1,22
1.73,0.74,1.66,0.03,0.26,2.59,0,0
7.28,0.73,8.06,0.04,0.54,3.09,1,10
3.93,0.2,3.41,0.07,0.95,18.31,1,17
-0.32,0.74,-0.31,0.06,-0.12,8.2,0,0
2.27,0.46,2.87,-0.02,0.12,-2.72,0,0
-0.55,0.81,-0.52,-0.05,0.19,12.88,0,0
4.85,0.2,4.58,0.18,0.72,18.23,1,13
5.94,0.64,6.07,0.09,0.93,15.57,1,17
6.33,0.13,6.5,0.09,0.53,20.39,1,11
0.72,1.18,0.64,0.04,0.04,3.76,0,0
0.84,0.96,0.87,-0.01,-0.49,-10.27,0,0
3.35,0.14,3.68,0.06,0.89,12.14,1,15
5.1,0.44,5.62,0.16,0.44,20.71,1,8
1.78,0.62,1.91,0.04,0.03,3.16,0,0
4.25,0.52,4.69,0.12,0.71,12.16,1,15
1.22,0.77,1.77,-0.08,-0.34,-0.18,0,0
2.66,0.82,2.12,0.1,-0.05,1.24,0,0
5.59,0.37,5.74,0.09,0.83,15.98,1,12
0.43,1.06,0.69,-0.05,0.01,5.68,0,0
0.55,0.83,0.26,-0.03,0.04,9.36,0,0
2.56,0.9,2.31,-0.03,0.25,0.77,0,0
4.82,0.26,5.24,0.03,0.52,11.3,1,17
0.14,0.71,0.16,-0.03,0.3,7.65,0,0
3.88,0.41,3.64,0.03,1.01,17.75,1,16
0.42,0.5,0.35,-0.01,0.31,2.11,0,0
5.77,0.22,5.61,0.15,0.88,16.24,1,22
-0.6,0.75,-0.21,-0.01,0.11,5.47,0,0
0.82,0.86,1.17,0.01,-0.14,-0.84,0,0
5.38,0.63,5.07,0.08,0.51,9.4,1,15
0.83,1.14,0.71,-0.06,0.53,9.04,0,0
5.55,0.13,5.49,0.05,0.65,14.83,1,17
2.3,0.73,2.12,-0.06,0.27,7.48,0,0
6.67,0.06,6.37,0.06,0.68,15.65,1,16
0.94,0.76,0.78,-0.1,-0.03,5.32,0,0
5.73,0.38,5.59,0.12,0.63,17.51,1,14
0.78,0.94,0.38,0.04,-0.48,6.33,0,0
5.36,0.44,5.35,0.06,0.37,13.93,1,10
0.9,0.85,0.93,0.01,-0.33,0.58,0,0
3.6,0.51,3.17,0.2,0.86,18.06,1,22
5.38,0.88,5.63,0.1,1.06,20.48,1,14
6.06,0.39,5.7,0.11,1.24,23.82,1,22
1.18,0.81,1.16,-0.05,-0.14,0.02,0,0
3.46,0.12,3.37,0.16,0.83,3.81,1,15
3.99,0.11,3.98,0.11,0.56,17.0,1,12
-0.06,0.85,-0.31,-0.04,0.02,0.39,0,0
0.47,1.15,0.33,-0.0,0.13,1.22,0,0
4.65,0.19,5.08,0.1,0.62,14.8,1,13
-0.76,0.61,-0.69,0.07,0.2,1.04,0,0
1.67,0.61,1.74,0.02,-0.05,-1.89,0,0
0.16,0.74,0.23,-0.05,0.22,4.86,0,0
0.14,1.05,0.25,0.07,0.29,0.23,0,0
0.99,1.09,0.71,0.05,-0.23,-2.17,0,0
5.35,0.46,5.67,0.11,0.86,24.29,1,11
5.44,0.3,5.7,0.07,0.81,16.15,1,10
4.18,0.04,3.93,0.07,0.6,5.7,1,12
5.59,0.37,5.73,0.07,0.94,5.72,1,13
4.63,0.27,4.35,0.07,0.9,21.87,1,19
5.01,0.38,5.37,0.13,0.69,26.71,1,17
4.78,0.28,4.45,0.17,0.83,19.14,1,20
1.72,1.12,1.61,-0.02,0.1,-4.89,0,0
-0.63,0.77,-0.79,-0.05,-0.01,0.53,0,0
1.2,0.94,0.77,-0.01,-0.17,11.08,0,0
1.98,0.54,2.29,0.02,0.19,2.88,0,0
6.18,0.37,6.31,0.16,0.93,19.26,1,12
0.45,0.89,0.02,0.05,0.26,6.84,0,0
0.97,0.96,1.03,-0.06,-0.21,-5.92,0,0
6.04,0.3,6.19,0.08,0.71,11.12,1,9
6.68,0.12,6.57,0.05,1.04,15.21,1,14
0.12,0.97,0.12,0.01,0.2,0.44,0,0
5.32,0.52,5.45,0.06,0.63,13.71,1,11
-2.02,0.78,-2.19,-0.03,0.0,-2.27,0,0
3.71,0.27,3.87,0.11,0.52,12.78,1,11
-0.39,0.59,-0.11,0.1,-0.21,-1.66,0,0
5.76,0.24,5.66,0.12,0.92,24.27,1,16
3.78,0.23,3.86,0.15,0.89,31.96,1,15
1.51,1.07,1.32,0.06,-0.05,8.84,0,0
0.59,0.66,1.14,0.02,0.22,-8.61,0,0
-2.4,0.56,-2.32,0.01,-0.2,4.75,0,0
3.81,0.38,4.23,0.05,1.07,15.52,1,17
1.04,0.6,0.91,0.1,-0.05,5.42,0,0
4.53,0.39,4.99,0.06,0.96,14.51,1,17
6.12,0.42,5.88,0.1,1.12,16.33,1,21
1.59,0.67,1.04,0.02,-0.16,7.91,0,0
5.51,-0.01,5.25,0.05,0.69,25.04,1,13
5.01,0.13,4.64,0.21,0.62,18.87,1,17
4.88,0.3,5.1,0.04,0.96,16.58,1,19
0.97,1.0,1.1,0.04,-0.27,2.38,0,0
6.03,-0.01,5.43,0.17,0.87,4.27,1,10
5.26,0.28,5.16,0.1,0.68,14.19,1,17
-0.59,0.58,-0.93,-0.0,0.2,8.78,0,0
0.01,0.74,-0.49,-0.07,0.38,-4.27,0,0
5.01,0.39,5.44,0.04,0.87,10.05,1,21
4.88,0.05,5.0,0.05,0.89,6.79,1,21
0.79,0.49,1.19,0.06,0.1,5.54,0,0
3.78,0.31,3.4,0.09,0.56,13.94,1,14
5.02,0.44,5.61,0.16,0.73,17.03,1,20
-0.11,0.75,-0.25,-0.05,-0.01,5.32,0,0
0.23,1.06,0.07,-0.03,-0.1,10.73,0,0
4.03,0.02,3.99,0.14,0.85,23.53,1,11
6.17,0.16,6.29,-0.02,0.48,19.24,1,11
0.68,0.75,1.14,-0.05,-0.23,3.4,0,0
6.45,0.3,6.55,0.07,1.02,14.78,1,11
0.38,0.65,0.78,0.01,0.24,0.44,0,0
5.48,0.31,5.27,-0.01,0.51,17.02,1,16
0.24,0.83,0.09,0.04,0.14,2.95,0,0
5.81,0.55,5.84,0.09,0.72,11.14,1,15
5.78,0.26,5.71,0.08,0.9,9.54,1,18
5.68,-0.0,6.19,0.15,0.69,15.86,1,19
0.53,0.61,-0.33,-0.06,0.35,3.23,0,0
0.22,1.05,0.39,-0.07,-0.53,7.67,0,0
5.23,0.13,5.45,0.05,0.94,13.61,1,9
-0.32,0.68,0.12,-0.0,-0.13,-7.0,0,0
1.31,0.72,1.39,-0.0,0.13,-2.2,0,0
4.04,0.13,4.1,0.15,0.8,9.77,1,14
4.49,0.42,4.35,0.23,0.73,17.28,1,20
0.96,0.88,1.0,0.0,0.06,2.16,0,0
-0.68,0.69,-0.73,-0.01,0.15,9.73,0,0
1.08,0.66,1.59,0.0,0.01,6.4,0,0
3.45,0.38,3.54,0.05,0.73,23.98,1,18
0.15,0.84,-0.0,-0.08,0.24,-7.02,0,0
4.8,0.1,4.73,0.07,0.66,21.04,1,15
5.32,0.54,4.72,0.16,0.9,21.25,1,25
4.74,-0.21,4.41,0.08,0.98,13.2,1,17
2.58,0.78,2.85,-0.04,0.13,3.49,0,0
-0.14,1.21,0.27,0.06,0.51,-7.33,0,0
0.49,0.75,0.42,0.02,-0.26,-4.08,0,0
4.39,0.14,4.61,0.08,1.03,14.13,1,14
3.27,0.14,3.19,0.15,1.05,20.59,1,15
1.08,0.95,0.81,-0.05,-0.25,5.28,0,0
0.28,0.89,0.45,-0.03,-0.04,0.22,0,0
1.02,1.07,1.24,0.09,-0.26,-3.04,0,0
-1.45,0.59,-2.06,0.01,-0.1,2.89,0,0
4.53,0.74,4.98,0.09,0.83,21.87,1,16
5.34,0.15,5.67,0.18,0.87,3.58,1,12
3.71,0.11,3.64,0.08,0.53,11.55,1,12
4.32,0.28,4.29,0.16,0.66,21.07,1,14
0.47,0.86,0.88,0.05,-0.04,12.26,0,0
1.18,0.89,1.32,-0.02,-0.08,1.05,0,0
6.78,0.26,6.93,0.09,0.73,12.75,1,16
-1.53,0.75,-1.42,0.05,0.39,-0.1,0,0
4.36,0.45,4.55,0.13,0.3,11.53,1,11
5.14,0.2,5.12,0.22,0.26,10.34,1,13
6.15,0.28,6.71,0.09,0.68,13.1,1,15
3.19,0.36,3.11,0.18,0.64,11.45,1,14
4.31,0.05,4.64,0.17,0.84,13.53,1,18
-0.62,1.11,-0.21,0.02,-0.18,10.42,0,0
4.78,0.11,4.84,0.15,0.78,10.8,1,14
5.3,0.35,4.79,0.2,1.08,13.15,1,13
0.34,0.99,0.28,-0.04,0.34,10.34,0,0
-1.61,0.75,-1.63,-0.02,0.33,1.54,0,0
1.94,0.88,1.82,0.02,0.04,6.36,0,0
-0.87,1.05,-0.68,-0.07,-0.02,-1.38,0,0
5.42,0.43,5.63,-0.0,0.64,16.82,1,14
3.53,0.25,3.23,0.06,1.01,13.54,1,17
5.09,0.24,4.76,0.1,0.8,9.55,1,20
5.59,0.67,5.72,0.16,0.96,13.81,1,16
5.44,0.52,5.92,0.15,1.19,15.27,1,13
5.33,0.28,5.12,0.15,0.82,14.99,1,9
-0.04,0.78,0.3,-0.01,0.04,1.98,0,0
5.49,0.38,5.63,0.09,0.67,15.31,1,10
5.82,0.21,5.74,0.2,0.7,21.55,1,13
-0.24,1.08,-1.0,-0.01,-0.07,1.77,0,0
2.45,0.26,2.04,0.07,0.7,23.14,1,15
6.06,0.4,5.91,0.1,0.78,26.98,1,14
0.87,0.8,1.33,0.09,-0.11,7.66,0,0
6.82,0.53,6.85,0.02,0.81,7.45,1,13
7.22,0.24,7.54,-0.0,0.39,24.06,1,14
4.95,0.16,4.96,0.1,0.57,18.76,1,15
6.42,0.21,6.6,0.14,0.68,5.98,1,11
4.13,0.41,4.53,0.03,0.93,4.35,1,18
5.34,0.09,5.7,0.06,0.62,15.25,1,11
4.55,0.2,4.63,0.1,1.28,17.22,1,13
5.56,0.07,5.44,0.16,0.97,12.18,1,16
6.44,0.39,6.76,0.17,0.68,18.6,1,14
5.81,0.28,5.45,0.13,1.01,12.65,1,18
-1.12,0.67,-0.65,-0.0,0.24,-1.06,0,0
6.58,0.61,6.08,0.16,0.68,16.06,1,15
4.45,0.38,4.3,0.08,0.64,13.86,1,12
1.54,0.92,2.2,0.06,-0.04,-2.29,0,0
6.74,0.4,6.38,-0.04,0.89,14.14,1,11
1.22,0.81,1.17,0.04,0.13,13.31,0,0
3.52,0.07,3.81,0.14,0.71,8.08,1,19
6.18,0.06,6.21,0.02,0.5,14.67,1,17
-1.63,0.42,-1.94,0.03,0.04,1.56,0,0
6.0,0.38,6.5,0.02,0.58,14.16,1,10
-1.3,0.88,-1.61,0.12,0.3,-0.99,0,0
2.25,0.79,2.66,0.03,0.19,-0.52,0,0
3.93,0.24,4.23,0.08,0.73,13.68,1,11
6.29,0.21,5.93,0.13,1.04,11.11,1,16
2.23,0.62,2.82,-0.0,-0.26,4.74,0,0
6.22,0.2,6.45,0.04,0.58,18.21,1,11
0.13,0.86,-0.37,-0.02,-0.01,11.68,0,0
0.46,0.53,0.18,0.08,-0.1,-10.28,0,0
5.95,0.55,6.1,0.08,1.27,20.64,1,18
1.0,0.62,0.93,0.01,-0.11,5.9,0,0
-1.62,0.81,-1.42,0.04,0.01,3.55,0,0
4.49,0.56,4.69,0.07,0.86,16.76,1,13
5.29,-0.01,5.12,0.13,0.73,20.11,1,14
-0.65,0.98,-0.72,0.04,-0.02,7.0,0,0
0.3,0.8,0.59,0.02,0.1,2.67,0,0
4.26,0.21,4.68,0.07,0.43,17.41,1,13
0.11,0.73,0.3,-0.0,0.14,3.47,0,0
1.41,1.16,1.57,-0.04,-0.0,1.37,0,0
1.7,1.26,2.0,-0.05,-0.1,15.58,0,0
5.2,0.43,4.69,0.08,0.57,5.37,1,13
1.09,0.66,1.11,-0.07,0.09,1.69,0,0
1.69,0.53,2.14,0.0,-0.17,6.23,0,0
3.25,0.04,3.68,0.09,1.08,14.46,1,17
3.4,0.51,3.45,0.08,0.91,17.44,1,16
4.79,0.45,5.21,0.11,0.82,2.61,1,12
5.21,0.43,5.23,0.04,0.67,15.3,1,21
-0.25,1.07,-0.29,0.04,-0.07,4.31,0,0
1.5,0.32,1.94,-0.03,-0.09,-0.81,0,0
6.54,0.42,6.76,0.03,0.76,23.24,1,15
5.31,0.21,5.97,0.11,0.81,13.47,1,17
5.4,0.34,5.08,0.13,0.7,13.55,1,15
3.74,0.39,4.04,0.16,0.87,15.26,1,18
3.59,0.26,3.72,0.11,0.72,11.89,1,13
6.87,0.24,6.48,0.13,0.47,20.34,1,10
1.38,0.73,1.69,0.05,0.01,4.35,0,0
3.93,0.24,3.65,0.08,0.5,7.41,1,14
-0.6,0.94,-0.59,0.03,0.35,-1.62,0,0
4.64,0.64,4.49,0.07,0.91,9.57,1,16
-1.19,1.01,-1.4,0.03,0.2,-4.01,0,0
-1.06,0.94,-1.27,-0.03,0.11,-1.36,0,0
1.02,1.02,0.92,0.06,-0.01,4.59,0,0
-1.11,0.69,-1.46,0.08,0.17,9.66,0,0
5.25,0.09,4.85,-0.01,0.95,17.73,1,15
4.84,0.12,4.55,0.11,0.68,8.38,1,17
1.11,0.82,1.03,0.06,-0.19,1.92,0,0
2.1,0.68,1.65,0.06,0.01,-2.22,0,0
5.01,0.75,4.92,0.04,0.74,10.34,1,19
4.54,0.78,4.71,0.08,0.86,21.57,1,15
1.22,0.99,1.4,-0.05,-0.04,6.85,0,0
5.09,0.58,4.77,0.06,1.04,14.64,1,18
1.73,0.96,1.28,-0.03,-0.0,4.61,0,0
1.44,0.76,1.81,-0.01,0.38,10.16,0,0
1.2,0.62,0.56,0.05,0.13,5.08,0,0
5.52,0.36,5.34,0.1,0.78,22.0,1,16
-0.57,0.76,-0.11,0.06,0.09,3.94,0,0
-0.49,0.98,-0.23,0.04,0.09,-1.23,0,0
0.58,0.68,0.9,0.08,0.37,3.57,0,0
0.25,0.94,1.05,0.09,-0.21,3.58,0,0
5.23,0.5,5.25,0.16,0.42,14.07,1,10
4.66,0.43,4.88,0.07,0.41,16.58,1,17
4.78,0.15,4.91,0.1,0.61,14.14,1,14
1.89,0.56,1.91,0.06,0.41,-8.89,0,0
4.01,0.58,3.76,0.14,0.78,9.92,1,19
5.63,0.02,6.16,0.15,0.65,15.58,1,14
1.65,0.73,1.95,0.0,-0.07,-14.24,0,0
1.08,0.86,1.16,0.08,0.01,-2.14,0,0
5.31,0.1,4.83,0.04,0.86,22.29,1,15
-0.82,0.93,-0.9,0.04,0.18,-3.21,0,0
-0.17,1.09,-0.9,-0.07,0.11,4.96,0,0
4.88,0.42,4.71,0.08,1.25,10.84,1,12
-0.09,0.72,0.6,0.02,0.04,2.16,0,0
6.67,0.36,7.15,0.12,0.52,13.63,1,14
4.17,0.62,4.04,0.01,0.95,18.48,1,14
-0.78,0.69,-1.02,0.12,0.17,5.32,0,0
0.96,0.54,1.0,0.04,-0.27,13.34,0,0
5.56,0.3,5.43,0.12,0.9,24.67,1,19
5.6,0.55,5.27,0.14,0.65,16.35,1,18
1.58,1.05,1.35,0.04,0.33,9.38,0,0
4.35,0.4,4.26,0.08,1.03,25.17,1,10
1.27,0.9,1.31,0.03,0.06,9.33,0,0
4.9,0.25,4.8,0.14,0.8,22.12,1,17
0.48,0.87,0.78,0.05,-0.02,3.5,0,0
0.37,0.79,0.9,0.04,0.05,-0.96,0,0
4.48,0.21,4.19,0.09,0.82,16.02,1,15
5.54,0.46,5.32,-0.01,0.68,8.24,1,15
0.91,0.86,1.21,-0.05,-0.09,10.71,0,0
4.63,0.08,4.84,0.12,0.64,16.68,1,6
0.65,0.63,1.11,-0.06,0.08,13.64,0,0
5.3,-0.35,4.78,0.11,0.9,13.65,1,19
5.63,0.2,5.82,0.05,0.82,18.02,1,19
-1.34,0.83,-1.34,-0.03,-0.06,-0.05,0,0
5.81,0.32,5.73,-0.01,0.85,17.03,1,13
-0.26,0.92,0.1,0.05,0.19,10.48,0,0
2.05,1.01,1.99,-0.1,0.34,-4.54,0,0
-0.63,0.69,-0.8,-0.01,-0.25,6.89,0,0
4.7,0.07,5.07,0.08,0.53,14.38,1,13
7.11,0.12,6.85,0.11,0.98,29.78,1,18
5.58,0.4,5.0,0.1,1.0,12.47,1,13
4.79,0.47,5.23,0.05,0.57,21.62,1,16
5.31,0.56,4.99,0.05,0.68,20.32,1,12
-0.21,0.89,-0.19,0.01,-0.04,-1.06,0,0
5.84,0.18,5.82,0.09,1.09,14.19,1,14
4.81,0.04,4.76,0.05,0.75,23.25,1,21
7.07,0.27,6.56,0.1,0.82,2.24,1,9
3.87,0.22,3.89,-0.01,1.06,13.35,1,19
3.88,0.11,4.08,0.17,1.2,10.62,1,17
1.21,0.95,1.2,-0.04,-0.03,-8.07,0,0
0.7,0.55,0.52,0.05,0.21,-1.55,0,0
-0.35,0.73,-0.48,0.01,-0.34,12.91,0,0
0.73,0.16,0.68,-0.06,0.2,8.13,0,0
5.55,0.18,5.53,0.1,0.57,20.61,1,12
3.4,0.03,3.74,-0.02,1.01,12.75,1,15
1.95,0.59,1.85,0.05,0.13,-0.74,0,0
-1.25,0.67,-1.15,-0.06,-0.13,-1.34,0,0
1.15,0.98,1.33,-0.0,0.27,5.74,0,0
4.74,0.43,4.88,0.05,1.01,10.86,1,17
4.36,0.57,4.42,0.02,0.76,8.1,1,13
-1.73,0.87,-1.45,0.02,0.03,0.8,0,0
6.26,0.12,5.77,0.06,0.72,15.55,1,20
-0.57,0.72,-0.46,0.02,0.23,3.67,0,0
6.92,0.55,7.43,0.07,0.86,16.2,1,22
4.92,0.19,5.15,0.09,0.87,21.12,1,12
5.05,0.18,4.99,0.12,0.81,19.8,1,11
5.3,0.48,4.95,0.26,0.76,13.15,1,16
4.9,0.23,5.01,0.09,1.01,17.24,1,16
5.66,0.58,5.74,0.08,0.87,22.43,1,14
4.53,0.24,4.77,0.11,0.84,8.87,1,18
5.68,0.4,5.68,0.1,1.07,8.88,1,16
5.24,0.19,5.09,0.15,0.99,15.1,1,13
4.98,0.42,5.2,0.13,1.1,11.51,1,18
3.85,0.27,4.35,0.06,0.67,21.86,1,11
5.04,0.45,5.41,0.12,0.97,12.71,1,15
4.9,0.48,5.16,0.07,1.16,15.95,1,24
1.44,0.76,1.71,-0.03,-0.06,0.82,0,0
0.03,1.27,-0.12,0.09,0.18,-1.11,0,0
0.03,0.81,0.61,0.0,-0.15,2.95,0,0
-0.77,0.81,-0.67,0.01,-0.03,1.08,0,0
0.4,1.11,0.55,0.04,-0.2,3.79,0,0
5.28,0.47,5.57,0.09,0.51,20.73,1,13
5.18,0.64,5.12,0.13,0.53,11.18,1,17
1.18,0.59,0.87,0.03,0.29,0.75,0,0
0.19,0.4,0.09,-0.01,0.02,3.7,0,0
1.33,0.68,1.16,-0.08,-0.02,0.99,0,0
5.84,0.17,5.48,0.05,1.3,7.82,1,16
2.91,0.65,2.52,0.02,0.08,3.07,0,0
6.72,0.08,6.67,0.14,0.6,6.49,1,16
3.36,0.03,3.24,0.09,0.81,20.18,1,18
5.71,0.26,5.36,0.13,1.03,20.89,1,18
6.07,0.29,5.85,0.09,0.68,14.9,1,16
4.9,-0.03,4.95,0.16,0.74,19.38,1,14
4.72,0.57,5.09,0.13,0.88,18.52,1,17
2.36,0.3,2.56,0.08,0.71,18.26,1,10
3.79,-0.01,3.92,0.12,1.04,10.98,1,19
1.16,0.64,1.23,0.06,0.26,0.44,0,0
4.87,0.48,5.48,0.28,0.77,20.22,1,17
-0.41,0.8,-0.49,0.11,0.19,6.44,0,0
5.15,0.16,5.62,0.05,1.09,14.28,1,19
3.23,0.59,3.56,0.12,0.39,11.4,1,10
5.05,0.15,4.66,0.18,0.92,13.17,1,19
3.17,0.08,3.62,0.07,0.75,4.82,1,14
5.28,0.51,4.94,0.06,0.42,13.7,1,17
1.0,0.71,1.17,-0.05,0.05,14.74,0,0
0.32,0.52,-0.27,0.02,0.28,1.89,0,0
4.64,0.29,4.61,0.13,0.82,20.65,1,20
-0.03,0.59,-0.23,0.01,-0.36,-1.62,0,0
3.79,0.4,2.92,0.06,0.96,19.76,1,16
4.93,-0.08,4.37,0.13,0.84,14.88,1,13
-0.43,0.88,-0.72,-0.04,-0.12,11.84,0,0
0.78,0.51,1.15,0.07,0.52,-0.84,0,0
3.89,0.25,3.93,0.1,0.76,17.4,1,18
0.53,0.68,0.56,0.04,0.28,3.05,0,0
6.38,0.12,6.83,0.08,0.96,3.53,1,17
1.9,0.79,1.86,-0.06,0.17,5.83,0,0
4.44,0.25,4.33,0.0,0.71,18.32,1,18
3.01,0.51,3.52,0.01,-0.28,4.39,0,0
2.13,0.78,2.37,0.06,-0.28,3.76,0,0
5.7,0.61,5.84,0.0,1.26,8.67,1,15
-0.0,0.66,-0.64,0.04,-0.18,3.31,0,0
1.28,0.87,0.95,0.02,0.18,0.37,0,0
5.26,0.57,5.43,0.03,0.84,20.41,1,18
4.58,0.5,4.47,0.02,0.86,13.83,1,19
2.19,0.85,1.89,-0.03,-0.19,0.53,0,0
0.08,0.99,0.39,-0.03,0.48,3.26,0,0
1.68,0.69,1.95,0.06,-0.07,-0.9,0,0
5.16,0.23,4.91,0.12,0.72,9.33,1,17
6.38,-0.11,6.57,0.13,0.83,20.48,1,14
-0.53,1.06,-0.64,-0.02,0.1,4.17,0,0
4.22,0.24,4.06,0.08,0.82,9.89,1,14
4.34,0.51,4.66,0.2,0.94,18.99,1,20
0.16,0.9,0.19,0.02,0.06,6.37,0,0
5.4,0.5,5.34,0.07,0.56,9.13,1,13
1.37,-0.04,1.37,0.09,0.84,17.36,1,18
-0.91,1.0,-0.68,0.1,-0.19,-9.39,0,0
0.7,0.57,0.77,0.07,-0.22,7.33,0,0
5.58,0.1,5.44,0.04,1.03,15.21,1,20
-1.99,0.52,-1.54,0.04,0.14,3.8,0,0
5.68,0.37,5.9,0.09,0.75,16.71,1,17
4.0,0.47,4.15,0.19,1.05,11.96,1,15
3.35,0.83,3.19,0.05,0.43,13.75,1,13
5.35,0.15,5.1,0.06,0.86,6.42,1,15
5.84,0.33,5.89,0.1,0.86,8.93,1,16
-0.32,0.79,-0.04,-0.04,0.13,-4.79,0,0
-0.86,0.8,-1.61,0.06,0.05,7.79,0,0
3.25,0.44,2.97,0.05,0.96,8.95,1,18
2.0,0.84,2.35,0.04,-0.14,-0.96,0,0
3.95,0.42,4.39,0.09,0.65,14.06,1,16
4.75,0.08,4.47,0.03,0.65,6.73,1,15
6.68,0.67,6.83,-0.01,0.49,4.85,1,5
-0.85,0.88,-0.28,-0.12,-0.22,2.09,0,0
4.09,0.24,4.39,0.1,0.9,27.03,1,12
0.46,1.19,0.76,-0.05,0.18,10.11,0,0
3.58,0.26,3.66,0.1,0.91,21.03,1,18
0.68,1.0,1.53,0.1,-0.0,-12.31,0,0
0.72,1.24,1.23,-0.04,-0.07,2.75,0,0
4.26,0.5,4.37,0.14,0.79,5.46,1,19
4.89,-0.36,5.18,0.08,0.62,14.81,1,11
6.26,0.46,6.4,0.04,0.5,16.13,1,16
-0.34,0.86,-1.19,0.07,-0.04,4.81,0,0
5.01,0.41,5.1,0.03,0.79,9.28,1,16
5.11,0.21,4.42,0.14,0.59,23.32,1,17
4.03,0.11,4.4,0.04,0.77,11.45,1,12
4.04,0.29,3.99,0.12,0.78,12.44,1,12
4.41,0.46,5.25,0.18,0.63,21.6,1,13
4.17,0.37,3.97,0.22,0.84,14.88,1,11
0.82,1.06,0.52,0.01,0.28,1.69,0,0
1.01,1.01,0.47,-0.0,-0.29,-4.13,0,0
3.05,0.69,3.28,0.13,0.84,16.45,1,13
1.63,1.1,1.93,0.03,0.18,10.33,0,0
0.17,0.64,0.52,0.01,0.26,0.42,0,0
0.46,0.93,0.98,-0.01,-0.06,-3.66,0,0
-0.69,1.09,-0.76,-0.03,0.14,12.82,0,0
4.95,0.21,5.09,0.11,1.12,13.4,1,21
6.95,0.13,7.62,0.03,0.87,23.3,1,20
-1.36,0.8,-1.05,-0.01,0.23,1.92,0,0
0.37,0.74,0.63,-0.03,0.37,12.92,0,0
0.1,1.14,-0.17,0.07,0.02,6.81,0,0
3.83,0.21,3.11,0.07,0.89,12.34,1,11
5.79,0.08,5.52,0.13,0.74,17.66,1,15
5.89,0.52,6.03,0.12,0.82,14.86,1,15
